id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
B040986B,1986-04-09T18:11:05,-66.36,-22.31,217.8,5.2,mw,197.0,3.0,-48.0,336.0,88.0,-92.0,43.0,68.0,2.0,336.0,47.0,243.0,-8490000000000000.0,-2430000000000000.0,1.093e+16,4.389e+16,-9.701e+16,-1360000000000000.0,gcmt,,deep_subduction
B043086B,1986-04-30T14:09:44,-69.93,-18.31,118.1,5.5,mw,214.0,37.0,-30.0,328.0,73.0,-123.0,21.0,83.0,32.0,339.0,51.0,200.0,-1.3420000000000002e+17,-1.3819999999999998e+17,2.7240000000000003e+17,9.64e+16,-1.664e+17,-2.56e+16,gcmt,gem:499416,deep_subduction
B051086A,1986-05-10T02:00:33,-68.3,-23.51,170.7,5.2,mw,109.0,47.0,-174.0,15.0,85.0,-44.0,25.0,70.0,46.0,190.0,33.0,322.0,-6070000000000000.0,-1.857e+16,2.465e+16,-1.038e+16,-3.406e+16,-3.089e+16,gcmt,gem:495245,deep_subduction
475248,1987-02-25T10:42:46,-66.762,-27.852,167.0,5.29,mw,179.0,52.0,-6.0,272.0,86.0,-142.0,28.05430474007284,39.5985566833499,51.976310920989775,266.6350100381608,23.441158491432084,142.95876417631723,-0.69,-0.16,0.84,6.84,1.11,-8.54,gem,,deep_subduction
B022587C,1987-02-25T10:42:48,-66.31,-28.73,176.1,5.1,mw,179.0,52.0,-6.0,272.0,86.0,-142.0,23.0,39.0,51.0,278.0,30.0,143.0,-6850000000000001.0,-1630000000000000.0,8480000000000000.0,6.845e+16,1.111e+16,-8.539e+16,gcmt,,deep_subduction
B030487B,1987-03-04T10:05:06,-69.13,-19.83,133.2,5.3,mw,166.0,40.0,-60.0,309.0,56.0,-113.0,8.0,55.0,19.0,323.0,69.0,168.0,-1.1060000000000002e+17,2.56e+16,8.5e+16,5.23e+16,-5400000000000000.0,-6.24e+16,gcmt,gem:471164,deep_subduction
C040187A,1987-04-01T01:48:20,-66.19,-22.92,250.8,6.2,mw,268.0,14.0,1.0,177.0,90.0,104.0,44.0,100.0,14.0,357.0,43.0,253.0,2.89e+18,-6.53e+18,3.64e+18,-4.3e+17,-3.1070000000000004e+19,7.09e+18,gcmt,gem:468209,deep_subduction
B051087B,1987-05-10T15:16:28,-65.19,-30.95,186.4,5.6,mw,78.0,69.0,-163.0,341.0,74.0,-22.0,3.0,30.0,63.0,127.0,27.0,299.0,-1.89e+16,8.49e+16,-6.59e+16,-3.17e+16,-7.48e+16,-1.2430000000000002e+17,gcmt,gem:466312,deep_subduction
B051287D,1987-05-12T16:12:51,-68.33,-21.85,139.3,5.4,mw,163.0,33.0,-56.0,304.0,63.0,-110.0,15.0,48.0,18.0,313.0,66.0,177.0,-8.122e+16,2.537e+16,5.586e+16,5.681e+16,-2.583e+16,-6.703e+16,gcmt,gem:466784,deep_subduction
B060187B,1987-06-01T01:50:25,-68.96,-22.06,120.7,5.4,mw,207.0,55.0,-34.0,319.0,63.0,-139.0,5.0,81.0,42.0,347.0,47.0,177.0,-4.531e+16,-3.81e+16,8.341e+16,3.684e+16,-5790000000000000.0,-1.611e+16,gcmt,gem:463314,deep_subduction
B061987E,1987-06-19T19:00:13,-68.94,-21.29,133.2,5.4,mw,196.0,30.0,-65.0,349.0,63.0,-103.0,17.0,88.0,12.0,355.0,69.0,232.0,-3.179e+17,-3.52e+16,3.531e+17,8.5e+16,-2.262e+17,1.34e+16,gcmt,gem:464703,deep_subduction
B070987A,1987-07-09T04:07:47,-68.95,-20.51,123.9,5.2,mw,167.0,23.0,-50.0,305.0,72.0,-105.0,26.0,47.0,15.0,309.0,60.0,193.0,-6.331000000000001e+16,1.698e+16,4.633e+16,8.611e+16,-5.758e+16,-6.324e+16,gcmt,gem:461679,deep_subduction
B071987A,1987-07-19T14:00:33,-70.64,-17.25,127.8,5.2,mw,251.0,5.0,18.0,143.0,89.0,94.0,46.0,58.0,4.0,323.0,43.0,229.0,1.851e+16,-2.054e+16,2030000000000000.0,4.381e+16,-6.46e+16,-1.777e+16,gcmt,gem:462456,deep_subduction
B072987B,1987-07-29T15:22:38,-66.96,-28.33,150.7,5.4,mw,332.0,44.0,-82.0,141.0,47.0,-97.0,2.0,236.0,5.0,146.0,84.0,344.0,-1.1559999999999998e+17,1.31e+16,1.0249999999999998e+17,-9500000000000000.0,4400000000000000.0,-1.091e+17,gcmt,gem:463156,deep_subduction
B081587B,1987-08-15T09:34:56,-68.89,-22.88,133.9,5.1,mw,319.0,54.0,-142.0,204.0,60.0,-43.0,4.0,263.0,39.0,356.0,50.0,168.0,-3.514e+16,-2.837e+16,6.351e+16,1.585e+16,9240000000000000.0,-1.32e+16,gcmt,gem:459821,deep_subduction
B081987A,1987-08-19T07:52:51,-67.07,-24.14,181.9,5.3,mw,171.0,28.0,-100.0,1.0,62.0,-85.0,17.0,88.0,5.0,179.0,73.0,284.0,-6.847000000000001e+16,-1.605e+16,8.452e+16,-3320000000000000.0,-5.149e+16,-5870000000000000.0,gcmt,gem:460119,deep_subduction
C090187A,1987-09-01T04:26:18,-66.51,-23.09,248.8,6.0,mw,218.0,10.0,-84.0,32.0,80.0,-91.0,35.0,123.0,1.0,32.0,55.0,300.0,-1.143e+18,2.19e+17,9.23e+17,-1.849e+18,-2.985e+18,8.74e+17,gcmt,gem:456658,deep_subduction
B091187A,1987-09-11T00:34:58,-68.85,-22.11,132.9,5.4,mw,182.0,33.0,-77.0,347.0,58.0,-98.0,13.0,83.0,7.0,351.0,75.0,233.0,-1.531e+17,-1.127e+17,2.658e+17,2.01e+16,-1e+17,-4.86e+16,gcmt,gem:457370,deep_subduction
B091887A,1987-09-18T08:43:35,-69.25,-24.36,117.9,5.6,mw,182.0,38.0,-46.0,311.0,64.0,-119.0,14.0,62.0,25.0,325.0,61.0,178.0,-2.322e+17,-6000000000000000.0,2.382e+17,1.816e+17,-5.89e+16,-1.268e+17,gcmt,gem:457874,deep_subduction
B100387A,1987-10-03T03:35:16,-69.48,-18.17,136.8,5.8,mw,219.0,46.0,-10.0,316.0,83.0,-135.0,24.0,79.0,45.0,323.0,35.0,188.0,-1.877e+17,-5.4800000000000006e+17,7.357e+17,3.867e+17,-4.455e+17,-1.051e+17,gcmt,gem:454529,deep_subduction
B100787A,1987-10-07T00:51:45,-68.06,-22.88,144.9,5.6,mw,164.0,32.0,-85.0,338.0,59.0,-93.0,14.0,70.0,3.0,340.0,76.0,239.0,-2.686e+17,-1.03e+16,2.789e+17,6.1e+16,-1.3740000000000002e+17,-1.153e+17,gcmt,gem:454842,deep_subduction
449734,1987-12-03T11:04:38,-68.492,-21.681,115.0,5.4,mw,181.0,36.0,-77.0,345.0,55.0,-99.0,44.740042579413625,81.71575803097682,20.597337085509288,329.85036287454136,38.10246883356041,222.71030823565545,-1.24,-0.48,1.72,0.18,-0.48,-0.31,gem,,deep_subduction
B120387B,1987-12-03T11:04:45,-69.26,-21.19,125.3,5.6,mw,181.0,36.0,-77.0,345.0,55.0,-99.0,9.0,82.0,8.0,350.0,78.0,221.0,-1.2430000000000002e+17,-4.85e+16,1.729e+17,1.8e+16,-4.78e+16,-3.14e+16,gcmt,,deep_subduction
B020688C,1988-02-06T07:42:41,-68.87,-19.77,135.0,5.2,mw,206.0,33.0,-19.0,312.0,80.0,-121.0,28.0,67.0,31.0,318.0,46.0,190.0,-3.514e+16,-4.251e+16,7.765e+16,7.244e+16,-6.018e+16,-2.935e+16,gcmt,gem:444956,deep_subduction
C020688F,1988-02-06T18:03:59,-67.02,-18.03,284.9,6.0,mw,216.0,10.0,-55.0,0.0,82.0,-96.0,37.0,95.0,6.0,1.0,53.0,263.0,-1.989e+18,2.46e+17,1.743e+18,1.31e+17,-6.327e+18,6.66e+17,gcmt,gem:444997,deep_subduction
B021888A,1988-02-18T13:52:44,-67.84,-23.44,156.5,5.8,mw,106.0,31.0,-175.0,12.0,88.0,-59.0,35.0,76.0,31.0,190.0,40.0,310.0,-3.34e+16,-2.385e+17,2.719e+17,-3.07e+16,-6.079e+17,-2.8650000000000003e+17,gcmt,gem:445852,deep_subduction
B022688A,1988-02-26T02:31:26,-70.09,-17.99,146.2,5.1,mw,189.0,20.0,-61.0,338.0,72.0,-100.0,26.0,76.0,10.0,341.0,61.0,233.0,-1.038e+17,-2.37e+16,1.2749999999999998e+17,6.44e+16,-1.438e+17,-2.45e+16,gcmt,gem:446480,deep_subduction
B052088A,1988-05-20T03:20:01,-69.62,-17.51,136.7,5.5,mw,194.0,26.0,-49.0,329.0,71.0,-108.0,24.0,73.0,17.0,335.0,60.0,213.0,-1.996e+17,-3.3700000000000004e+16,2.334e+17,1.567e+17,-1.96e+17,-4.11e+16,gcmt,gem:438298,deep_subduction
B052288C,1988-05-22T12:47:32,-69.4,-17.17,178.8,5.3,mw,92.0,7.0,-175.0,357.0,89.0,-83.0,44.0,80.0,7.0,177.0,45.0,274.0,1.32e+16,-3.46e+16,2.13e+16,1.66e+16,-1.721e+17,-2.55e+16,gcmt,gem:438558,deep_subduction
B052388A,1988-05-23T00:28:04,-68.65,-28.48,117.0,5.4,mwc,320.0,29.0,-90.0,140.0,61.0,-90.0,16.0,230.0,0.0,140.0,74.0,50.0,-1.293e+17,5.06e+16,7.86e+16,-5.570000000000001e+16,6.5e+16,-8.46e+16,us,gem:438604,deep_subduction
B063088A,1988-06-30T14:59:08,-67.32,-23.6,159.5,5.2,mw,95.0,48.0,-152.0,346.0,70.0,-45.0,13.0,45.0,41.0,147.0,46.0,302.0,-4.537e+16,3.441e+16,1.095e+16,-1.635e+16,-6.146e+16,-6.67e+16,gcmt,gem:436694,deep_subduction
B063088B,1988-06-30T15:21:19,-67.15,-23.82,192.1,5.1,mw,219.0,21.0,-23.0,331.0,82.0,-109.0,34.0,77.0,19.0,334.0,50.0,220.0,-2.4e+16,-4.92e+16,7.32e+16,5.07e+16,-1.1100000000000002e+17,-1.02e+16,gcmt,gem:436696,deep_subduction
B072888C,1988-07-28T17:12:42,-65.61,-22.01,295.4,5.7,mw,238.0,37.0,19.0,133.0,79.0,125.0,45.0,78.0,35.0,305.0,25.0,196.0,6.24e+17,-1.372e+18,7.48e+17,7.74e+17,-1.387e+18,3e+16,gcmt,gem:432864,deep_subduction
B091488D,1988-09-14T22:14:14,-68.24,-23.5,140.2,5.7,mw,157.0,32.0,-92.0,340.0,58.0,-89.0,13.0,69.0,1.0,159.0,77.0,254.0,-8.175000000000001e+17,2.08e+16,7.967e+17,1.3560000000000002e+17,-3.983e+17,-3.568e+17,gcmt,gem:425424,deep_subduction
B093088B,1988-09-30T03:23:54,-69.46,-19.76,137.9,5.3,mw,124.0,26.0,-122.0,339.0,69.0,-76.0,22.0,58.0,13.0,154.0,64.0,273.0,-7.88e+16,-1.28e+16,9.17e+16,5.32e+16,-1.071e+17,-1.1319999999999998e+17,gcmt,gem:426435,deep_subduction
421806,1988-10-02T06:18:10,-66.295,-22.729,246.8,5.36,mw,188.0,86.0,100.0,299.0,11.0,22.0,44.0036291649588,288.58899700910257,10.071412675506425,188.7116243729312,44.243894852679645,88.75017877447243,0.21,-0.01,-0.19,-0.21,-1.31,0.21,gem,,deep_subduction
B101488A,1988-10-14T19:11:54,-67.69,-23.21,146.0,5.4,mw,162.0,32.0,-82.0,333.0,58.0,-95.0,13.0,67.0,4.0,336.0,76.0,228.0,-1.234e+17,-2700000000000000.0,1.2609999999999998e+17,3.45e+16,-5.96e+16,-6.53e+16,gcmt,gem:422675,deep_subduction
B103188A,1988-10-31T02:08:20,-66.7,-23.17,227.9,5.1,mw,122.0,29.0,-139.0,355.0,71.0,-67.0,23.0,68.0,22.0,167.0,58.0,296.0,-5.508e+16,4240000000000000.0,5.083e+16,-4370000000000000.0,-7.357e+16,-4.18e+16,gcmt,gem:424290,deep_subduction
421468,1988-11-28T00:31:23,-68.636,-21.51,115.9,5.27,mw,214.0,49.0,-36.0,329.0,63.0,-133.0,38.18529722394169,88.64590795160115,48.66672757721138,295.23822436910825,13.43699398085064,189.4766956105049,-5.88,-3.01,8.88,6.33,-2.01,0.57,gem,,deep_subduction
B112888A,1988-11-28T00:31:32,-68.5,-20.36,142.6,5.2,mw,214.0,49.0,-36.0,329.0,63.0,-133.0,8.0,88.0,38.0,352.0,51.0,189.0,-5.877e+16,-3.006e+16,8.882999999999998e+16,6.327e+16,-2.009e+16,5669999999999999.0,gcmt,,deep_subduction
B121688A,1988-12-16T05:05:57,-67.2,-24.31,184.8,5.2,mw,229.0,43.0,22.0,123.0,76.0,131.0,44.0,73.0,39.0,291.0,20.0,184.0,2.388e+16,-5.005e+16,2.617e+16,2.632e+16,-5.199e+16,-1.294e+16,gcmt,gem:418211,deep_subduction
B122488A,1988-12-24T04:27:06,-66.7,-23.43,218.2,5.6,mw,198.0,30.0,-54.0,338.0,66.0,-109.0,19.0,82.0,17.0,346.0,64.0,217.0,-9.72e+17,-5.94e+17,1.566e+18,3.72e+17,-9.46e+17,-2.17e+17,gcmt,gem:418808,deep_subduction
B010789A,1989-01-07T07:26:17,-68.51,-23.2,151.8,5.5,mw,162.0,47.0,-44.0,285.0,59.0,-127.0,7.0,41.0,32.0,307.0,57.0,142.0,-1.856e+17,1.1499999999999998e+17,7.07e+16,9.17e+16,1e+16,-2.177e+17,gcmt,gem:414669,deep_subduction
B020789A,1989-02-07T04:03:05,-67.51,-22.02,181.6,5.5,mw,244.0,17.0,-23.0,355.0,83.0,-106.0,36.0,100.0,16.0,357.0,49.0,248.0,-3.79e+16,-2.38e+16,6.17e+16,1.48e+16,-1.893e+17,5.1e+16,gcmt,gem:412180,deep_subduction
B020989D,1989-02-09T22:49:09,-66.0,-22.23,269.4,5.2,mw,307.0,16.0,42.0,176.0,79.0,102.0,54.0,101.0,12.0,354.0,33.0,256.0,5.07e+16,7099999999999999.0,-5.779999999999999e+16,6600000000000000.0,-1.3879999999999998e+17,3.76e+16,gcmt,gem:412369,deep_subduction
B040589A,1989-04-05T23:47:54,-69.09,-21.13,122.3,5.6,mw,185.0,30.0,-67.0,339.0,62.0,-103.0,16.0,78.0,11.0,345.0,70.0,222.0,-1.434e+18,-7.88e+17,2.223e+18,4.32e+17,-1.154e+18,-5.96e+17,gcmt,gem:406571,deep_subduction
B061989A,1989-06-19T16:00:52,-67.6,-22.05,186.0,5.4,mw,228.0,7.0,-38.0,356.0,86.0,-96.0,40.0,91.0,6.0,357.0,49.0,260.0,-5.91e+16,500000000000000.0,5.86e+16,2.82e+16,-3.665e+17,3.35e+16,gcmt,gem:402411,deep_subduction
B080889C,1989-08-08T23:44:13,-68.89,-22.4,125.4,5.4,mw,167.0,31.0,-126.0,28.0,66.0,-71.0,19.0,104.0,18.0,200.0,64.0,330.0,-8.9e+16,-5.16e+16,1.4059999999999998e+17,-4.23e+16,-8.3e+16,4.21e+16,gcmt,gem:394592,deep_subduction
B100389B,1989-10-03T21:33:44,-66.65,-24.21,186.1,5.4,mw,206.0,42.0,-55.0,343.0,57.0,-117.0,8.0,92.0,23.0,358.0,66.0,200.0,-1.1399999999999998e+17,-5.95e+16,1.735e+17,2.93e+16,-4.33e+16,1.1e+16,gcmt,gem:388655,deep_subduction
B102389C,1989-10-23T23:41:36,-66.39,-27.51,175.8,5.4,mw,179.0,55.0,-29.0,286.0,66.0,-142.0,7.0,50.0,46.0,313.0,43.0,147.0,-5.292e+16,3380000000000000.0,4.954e+16,5.952e+16,2.396e+16,-8.44e+16,gcmt,gem:390483,deep_subduction
B110189A,1989-11-01T06:40:37,-67.8,-21.45,151.8,5.8,mw,134.0,18.0,-110.0,335.0,73.0,-84.0,28.0,60.0,6.0,153.0,61.0,254.0,-8.14e+17,1.29e+17,6.85e+17,5.88e+17,-1.288e+18,-6.3e+17,gcmt,gem:385503,deep_subduction
B110289A,1989-11-02T10:12:33,-68.47,-22.5,120.5,5.4,mw,235.0,20.0,-5.0,330.0,88.0,-110.0,40.0,78.0,20.0,330.0,43.0,220.0,1.61e+16,-8.19e+16,6.58e+16,4.08e+16,-1.412e+17,-2.08e+16,gcmt,gem:385737,deep_subduction
B110889A,1989-11-08T11:23:15,-68.03,-23.74,148.3,5.0,mw,210.0,68.0,-3.0,301.0,87.0,-158.0,13.0,74.0,68.0,308.0,17.0,168.0,-100000000000000.0,-1.056e+17,1.057e+17,4.53e+16,-1.7599999999999998e+16,-5.739999999999999e+16,gcmt,gem:386441,deep_subduction
B111089A,1989-11-10T13:43:02,-65.57,-22.64,284.4,5.2,mw,229.0,21.0,-19.0,337.0,83.0,-110.0,35.0,85.0,20.0,340.0,48.0,226.0,-6.32e+16,-9.05e+16,1.537e+17,1.16e+17,-2.788e+17,4.08e+16,gcmt,gem:386597,deep_subduction
380447,1990-01-05T13:03:44,-69.322,-19.058,92.4,5.41,mw,97.0,7.0,-165.0,353.0,88.0,-83.0,44.62640081975072,75.58884282948372,6.77370107862374,172.32158690360075,44.57648725048208,269.0425554057195,0.01,-0.19,0.17,0.26,-1.62,-0.26,gem,,deep_subduction
B022590C,1990-02-25T22:51:16,-68.72,-18.35,141.5,5.6,mw,169.0,29.0,-91.0,350.0,61.0,-89.0,16.0,79.0,0.0,169.0,74.0,261.0,-2.876e+17,8699999999999998.0,2.789e+17,2.94e+16,-1.71e+17,-5.38e+16,gcmt,gem:379790,deep_subduction
B051790B,1990-05-17T11:03:34,-69.71,-17.9,126.2,5.4,mw,190.0,14.0,-52.0,331.0,79.0,-99.0,33.0,69.0,9.0,333.0,55.0,230.0,-1.813e+17,-3.25e+16,2.138e+17,2.291e+17,-3.924e+17,-4.83e+16,gcmt,gem:369553,deep_subduction
B061890C,1990-06-18T19:03:04,-68.49,-21.92,136.1,5.3,mw,142.0,31.0,-105.0,339.0,61.0,-81.0,15.0,63.0,7.0,155.0,73.0,270.0,-9.257e+16,2.055e+16,7.202e+16,1.31e+16,-5.531e+16,-4.309e+16,gcmt,gem:366585,deep_subduction
B062290B,1990-06-22T11:48:51,-69.3,-19.59,111.1,5.3,mw,176.0,19.0,-74.0,339.0,71.0,-96.0,26.0,74.0,5.0,341.0,63.0,240.0,-1.032e+17,-3.02e+16,1.334e+17,5.779999999999999e+16,-1.502e+17,-4.47e+16,gcmt,gem:366939,deep_subduction
B062990B,1990-06-29T06:31:25,-68.32,-28.35,123.0,5.3,mwc,321.0,36.0,-80.0,129.0,55.0,-97.0,9.0,224.0,6.0,133.0,79.0,12.0,-9.596e+16,4.807e+16,4.789e+16,-3.015e+16,1.314e+16,-3.843e+16,us,gem:367604,deep_subduction
B081590A,1990-08-15T13:23:46,-69.33,-18.43,136.5,5.1,mw,215.0,32.0,-43.0,343.0,69.0,-114.0,20.0,92.0,23.0,353.0,59.0,219.0,-5.490000000000001e+16,-5.04e+16,1.053e+17,1.3800000000000002e+16,-6.899999999999999e+16,9900000000000000.0,gcmt,gem:359599,deep_subduction
B090790C,1990-09-07T16:09:29,-66.74,-24.29,191.4,5.5,mw,207.0,32.0,-50.0,342.0,66.0,-112.0,18.0,88.0,20.0,351.0,62.0,217.0,-7.87e+16,-6.6e+16,1.447e+17,2.02e+16,-8.16e+16,-1500000000000000.0,gcmt,gem:355777,deep_subduction
C101090A,1990-10-10T01:00:12,-66.6,-19.43,275.0,5.8,mw,237.0,31.0,-28.0,351.0,76.0,-118.0,26.0,103.0,27.0,358.0,51.0,229.0,-2.66e+18,-1.473e+18,4.134000000000001e+18,1.078e+18,-5.181e+18,2.531e+18,gcmt,gem:353096,deep_subduction
B120290C,1990-12-02T14:37:36,-68.8,-21.34,133.6,5.3,mw,137.0,53.0,-157.0,33.0,72.0,-39.0,12.0,88.0,48.0,192.0,40.0,349.0,-5.1e+16,-6.56e+16,1.166e+17,-2.46e+16,-3.65e+16,-1.01e+16,gcmt,gem:346148,deep_subduction
331790,1991-05-11T08:04:44,-67.247,-21.959,190.0,5.51,mw,184.0,90.0,105.0,276.0,15.0,1.0,43.07951714187093,288.5108186990699,15.000000000000009,184.0,43.079517141870944,79.48918130093011,-0.03,0.21,-0.18,-0.13,-2.2,0.56,gem,,deep_subduction
B051191B,1991-05-11T08:04:56,-67.35,-21.22,199.0,5.4,mw,276.0,15.0,1.0,184.0,90.0,105.0,44.0,109.0,15.0,4.0,43.0,260.0,-2700000000000000.0,2.08e+16,-1.8e+16,-1.28e+16,-2.197e+17,5.620000000000001e+16,gcmt,,deep_subduction
B053091A,1991-05-30T09:06:29,-68.34,-23.6,155.1,5.3,mw,125.0,46.0,-138.0,3.0,61.0,-52.0,9.0,67.0,32.0,163.0,56.0,324.0,-6.745e+16,-2.286e+16,9.031e+16,-1.059e+16,-3.519e+16,-6.207e+16,gcmt,gem:333848,deep_subduction
B070991A,1991-07-09T05:54:13,-68.93,-20.79,119.8,5.3,mw,115.0,28.0,-132.0,341.0,70.0,-71.0,22.0,56.0,18.0,154.0,61.0,279.0,-9.54e+16,4.66e+16,4.87e+16,1.49e+16,-1.085e+17,-5.83e+16,gcmt,gem:325310,deep_subduction
B082791E,1991-08-27T11:58:30,-68.67,-21.24,119.5,5.0,mw,202.0,25.0,-68.0,358.0,67.0,-100.0,21.0,96.0,9.0,2.0,67.0,251.0,-1.041e+17,-7700000000000000.0,1.1180000000000002e+17,1.18e+16,-1.0289999999999998e+17,2.13e+16,gcmt,gem:324048,deep_subduction
B102791D,1991-10-27T16:17:35,-67.53,-22.11,177.5,5.6,mw,235.0,9.0,-43.0,7.0,84.0,-96.0,39.0,103.0,6.0,8.0,51.0,270.0,-4.67e+16,2.87e+16,1.81e+16,-1.45e+16,-1.648e+17,1.79e+16,gcmt,gem:317911,deep_subduction
B121591F,1991-12-15T18:56:11,-70.37,-17.53,111.3,5.6,mw,147.0,21.0,-93.0,330.0,69.0,-89.0,24.0,59.0,1.0,149.0,66.0,242.0,-5.427e+17,1.501e+17,3.926e+17,2.997e+17,-5.287e+17,-2.435e+17,gcmt,gem:310679,deep_subduction
B012792B,1992-01-27T09:53:06,-68.07,-21.17,145.6,5.0,mw,2.0,46.0,-108.0,207.0,47.0,-72.0,0.0,285.0,13.0,15.0,77.0,193.0,-4.602e+17,5900000000000000.0,4.544e+17,1.0309999999999998e+17,-1.94e+16,1.2410000000000002e+17,gcmt,gem:308670,deep_subduction
B041692C,1992-04-16T18:33:10,-68.92,-20.3,130.1,5.6,mw,207.0,28.0,-37.0,331.0,73.0,-113.0,25.0,79.0,22.0,338.0,56.0,212.0,-2.3690000000000003e+17,-1.911e+17,4.28e+17,1.937e+17,-3.658e+17,-6.820000000000001e+16,gcmt,gem:296055,deep_subduction
B050992A,1992-05-09T00:21:06,-69.74,-18.24,130.3,5.4,mw,214.0,18.0,-9.0,313.0,87.0,-108.0,40.0,59.0,18.0,313.0,45.0,205.0,-3530000000000000.0,-2.31e+16,2.662e+16,5.622e+16,-5.618e+16,-1.403e+16,gcmt,gem:290567,deep_subduction
B060192A,1992-06-01T01:47:18,-70.28,-17.77,95.2,5.0,mw,204.0,42.0,-58.0,345.0,55.0,-116.0,7.0,92.0,21.0,0.0,68.0,199.0,-3.385e+16,7680000000000000.0,2.617e+16,1.834e+16,-7590000000000000.0,3660000000000000.0,gcmt,gem:285152,deep_subduction
B062092A,1992-06-20T13:41:22,-66.98,-19.48,274.4,5.0,mw,212.0,32.0,-63.0,0.0,62.0,-106.0,16.0,102.0,14.0,8.0,69.0,238.0,-9.016e+16,9010000000000000.0,8.116e+16,1.785e+16,-5.97e+16,2.502e+16,gcmt,gem:287906,deep_subduction
B070492B,1992-07-04T06:48:06,-69.08,-21.18,111.6,5.0,mw,152.0,42.0,-85.0,324.0,48.0,-95.0,3.0,58.0,4.0,327.0,85.0,189.0,-5.644999999999999e+16,1.029e+16,4.616e+16,6170000000000000.0,-4570000000000000.0,-3.785e+16,gcmt,gem:280368,deep_subduction
B081492D,1992-08-14T20:09:01,-65.11,-30.91,200.7,5.0,mw,86.0,14.0,-145.0,322.0,82.0,-79.0,36.0,42.0,11.0,140.0,52.0,244.0,-1.855e+16,2.014e+16,-1590000000000000.0,3.682e+16,-5.082e+16,-9860000000000000.0,gcmt,gem:277414,deep_subduction
B081792E,1992-08-17T21:09:31,-68.78,-20.26,116.4,5.2,mw,156.0,14.0,-95.0,341.0,76.0,-89.0,31.0,70.0,1.0,161.0,59.0,253.0,-1.087e+17,3.25e+16,7.62e+16,5.9e+16,-1.805e+17,-2.23e+16,gcmt,gem:277854,deep_subduction
B082092B,1992-08-20T13:37:16,-68.95,-25.9,114.8,5.3,mw,164.0,27.0,-76.0,329.0,64.0,-97.0,19.0,64.0,6.0,332.0,70.0,225.0,-7.308e+16,1.763e+16,5.545e+16,3.306e+16,-4.256e+16,-1.867e+16,gcmt,gem:278226,deep_subduction
B110192F,1992-11-01T09:36:42,-69.52,-28.98,110.0,5.4,mwc,341.0,17.0,-72.0,142.0,74.0,-95.0,29.0,237.0,5.0,144.0,60.0,45.0,-9.043e+16,3.096e+16,5.947e+16,-7.981e+16,9.15e+16,-9520000000000000.0,us,gem:260430,deep_subduction
B112092A,1992-11-20T01:45:28,-66.19,-22.72,255.5,5.1,mw,196.0,12.0,-50.0,336.0,81.0,-98.0,36.0,72.0,7.0,337.0,53.0,237.0,-3.513e+16,-1470000000000000.0,3.661e+16,4.45e+16,-9.112e+16,-740000000000000.0,gcmt,gem:263531,deep_subduction
B122392B,1992-12-23T02:20:08,-69.27,-20.39,118.8,5.4,mw,206.0,21.0,-27.0,322.0,81.0,-108.0,33.0,68.0,18.0,325.0,51.0,211.0,-1.361e+17,-4.14e+16,1.775e+17,2.44e+17,-2.33e+17,1.67e+16,gcmt,gem:258730,deep_subduction
C022493H,1993-02-24T22:21:44,-68.45,-25.18,132.6,6.0,mw,331.0,47.0,-51.0,101.0,55.0,-124.0,5.0,214.0,27.0,122.0,62.0,313.0,-2.683e+17,2.147e+17,5.36e+16,-1.101e+17,-6.68e+16,-2.293e+17,gcmt,gem:249379,deep_subduction
B033093A,1993-03-30T05:24:03,-67.28,-21.98,179.5,5.3,mw,264.0,37.0,-6.0,359.0,86.0,-127.0,31.0,119.0,37.0,2.0,38.0,237.0,-6.45e+16,-1.89e+16,8.34e+16,2.64e+16,-5.122e+17,3.848e+17,gcmt,gem:245625,deep_subduction
B041093E,1993-04-10T21:01:34,-68.8,-22.39,120.8,5.1,mw,206.0,24.0,-56.0,349.0,71.0,-104.0,24.0,90.0,13.0,354.0,62.0,238.0,-6.338e+16,-2.151e+16,8.489e+16,1.984e+16,-8.425e+16,8990000000000000.0,gcmt,gem:238056,deep_subduction
B050593A,1993-05-05T11:38:33,-69.32,-20.19,140.2,5.1,mw,119.0,60.0,-178.0,28.0,88.0,-30.0,20.0,77.0,60.0,204.0,22.0,339.0,-4.47e+16,-9.67e+16,1.414e+17,-1900000000000000.0,-8.43e+16,-6.39e+16,gcmt,gem:231004,deep_subduction
C052493E,1993-05-24T23:51:28,-66.88,-23.45,231.9,6.2,mw,165.0,15.0,-101.0,356.0,75.0,-87.0,30.0,83.0,3.0,175.0,60.0,269.0,-1.594e+19,-4.2e+17,1.636e+19,1.91e+18,-2.903e+19,-2.92e+18,gcmt,gem:234120,deep_subduction
B101993A,1993-10-19T04:02:30,-65.69,-22.12,278.9,5.8,mw,252.0,5.0,-12.0,355.0,89.0,-95.0,44.0,90.0,5.0,355.0,46.0,259.0,-1.7999999999999998e+16,-8.6e+16,1.04e+17,1.12e+17,-1.249e+18,9.9e+16,gcmt,gem:203422,deep_subduction
